AX,AY,AZ
0.04,-0.45,0.91
0.05,-0.44,0.90
0.06,-0.45,0.92
0.06,-0.45,0.92
0.06,-0.45,0.92
0.04,-0.45,0.91
0.05,-0.44,0.91
0.05,-0.45,0.92
0.06,-0.45,0.91
0.06,-0.45,0.92
0.06,-0.44,0.91
0.06,-0.45,0.91
0.05,-0.45,0.92
0.04,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.04,-0.45,0.92
0.05,-0.44,0.91
0.04,-0.44,0.91
0.04,-0.44,0.90
0.06,-0.45,0.90
0.05,-0.45,0.92
0.05,-0.45,0.92
0.05,-0.45,0.92
0.05,-0.45,0.90
0.06,-0.45,0.90
0.06,-0.45,0.91
0.06,-0.45,0.91
0.07,-0.45,0.92
0.06,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.04,-0.45,0.92
0.03,-0.45,0.91
0.03,-0.45,0.91
0.03,-0.45,0.91
0.03,-0.45,0.91
0.03,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.90
0.04,-0.46,0.91
0.05,-0.45,0.92
0.05,-0.45,0.92
0.04,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.91
0.06,-0.45,0.91
0.05,-0.45,0.92
0.04,-0.45,0.93
0.04,-0.45,0.90
0.03,-0.44,0.90
0.04,-0.45,0.91
0.03,-0.45,0.91
0.04,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.92
0.05,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.90
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.06,-0.45,0.91
0.06,-0.45,0.92
0.06,-0.45,0.92
0.05,-0.45,0.91
0.04,-0.45,0.90
0.04,-0.45,0.90
0.04,-0.45,0.92
0.04,-0.45,0.92
0.04,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.92
0.05,-0.45,0.90
0.04,-0.45,0.90
0.06,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.06,-0.45,0.91
0.06,-0.45,0.91
0.05,-0.46,0.91
0.04,-0.45,0.90
0.04,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.92
0.04,-0.46,0.91
0.04,-0.45,0.91
0.04,-0.45,0.90
0.04,-0.45,0.92
0.04,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.04,-0.45,0.91
0.06,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.45,0.90
0.05,-0.45,0.90
0.04,-0.45,0.90
0.05,-0.46,0.91
0.04,-0.45,0.92
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.45,0.91
0.04,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.04,-0.45,0.90
0.05,-0.45,0.90
0.03,-0.45,0.91
0.04,-0.45,0.92
0.05,-0.45,0.91
0.06,-0.46,0.91
0.05,-0.45,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.45,0.90
0.04,-0.45,0.92
0.04,-0.46,0.93
0.05,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.45,0.90
0.04,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.04,-0.45,0.92
0.03,-0.45,0.90
0.03,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.91
0.03,-0.45,0.91
0.04,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.92
0.05,-0.46,0.91
0.05,-0.45,0.91
0.06,-0.45,0.92
0.06,-0.45,0.92
0.05,-0.45,0.90
0.04,-0.45,0.91
0.03,-0.45,0.90
0.02,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.46,0.91
0.04,-0.45,0.91
0.05,-0.46,0.92
0.05,-0.46,0.91
0.05,-0.46,0.90
0.06,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.90
0.05,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.45,0.90
0.05,-0.45,0.91
0.04,-0.45,0.92
0.03,-0.45,0.89
0.04,-0.46,0.90
0.04,-0.46,0.93
0.04,-0.46,0.92
0.04,-0.46,0.91
0.04,-0.45,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.45,0.90
0.04,-0.45,0.91
0.04,-0.45,0.92
0.04,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.92
0.04,-0.45,0.91
0.05,-0.45,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.45,0.92
0.04,-0.46,0.91
0.05,-0.45,0.90
0.04,-0.45,0.90
0.05,-0.46,0.91
0.04,-0.45,0.92
0.04,-0.45,0.90
0.05,-0.46,0.91
0.05,-0.46,0.92
0.04,-0.46,0.91
0.05,-0.45,0.91
0.03,-0.46,0.90
0.04,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.04,-0.45,0.90
0.05,-0.45,0.90
0.04,-0.45,0.91
0.05,-0.46,0.92
0.05,-0.46,0.92
0.05,-0.46,0.91
0.04,-0.45,0.90
0.05,-0.46,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.45,0.89
0.05,-0.45,0.90
0.05,-0.46,0.92
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.92
0.05,-0.45,0.90
0.05,-0.45,0.91
0.05,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.46,0.91
0.04,-0.45,0.90
0.04,-0.45,0.91
0.04,-0.46,0.91
0.04,-0.45,0.91
0.05,-0.45,0.91
0.04,-0.45,0.91
0.04,-0.45,0.90
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.92
0.05,-0.46,0.91
0.05,-0.45,0.90
0.05,-0.46,0.92
0.06,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.45,0.90
0.04,-0.45,0.91
0.04,-0.46,0.90
0.04,-0.46,0.91
0.05,-0.46,0.92
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.06,-0.45,0.91
0.06,-0.46,0.91
0.05,-0.46,0.92
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.91
0.03,-0.46,0.90
0.06,-0.46,0.92
0.05,-0.45,0.92
0.04,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.45,0.90
0.06,-0.46,0.91
0.04,-0.45,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.45,0.91
0.04,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.90
0.05,-0.46,0.92
0.05,-0.46,0.91
0.05,-0.45,0.90
0.05,-0.45,0.91
0.05,-0.46,0.92
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.90
0.05,-0.46,0.90
0.05,-0.46,0.92
0.05,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.46,0.91
0.04,-0.46,0.89
0.04,-0.46,0.91
0.04,-0.46,0.92
0.04,-0.46,0.91
0.05,-0.46,0.90
0.05,-0.46,0.92
0.05,-0.46,0.92
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.46,0.90
0.05,-0.45,0.91
0.04,-0.45,0.90
0.04,-0.46,0.91
0.04,-0.46,0.92
0.05,-0.46,0.91
0.05,-0.46,0.90
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.90
0.04,-0.46,0.90
0.05,-0.46,0.91
0.05,-0.46,0.92
0.05,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.45,0.90
0.05,-0.45,0.91
0.05,-0.46,0.91
0.05,-0.45,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.45,0.90
0.04,-0.45,0.89
0.04,-0.45,0.90
0.05,-0.46,0.92
0.04,-0.46,0.92
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.92
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.92
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.45,0.90
0.05,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.05,-0.46,0.92
0.05,-0.46,0.92
0.05,-0.46,0.92
0.04,-0.46,0.91
0.03,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.90
0.05,-0.46,0.91
0.04,-0.46,0.90
0.05,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.92
0.05,-0.46,0.91
0.04,-0.46,0.90
0.05,-0.46,0.90
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.90
0.05,-0.46,0.90
0.05,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.45,0.90
0.04,-0.46,0.90
0.05,-0.47,0.91
0.04,-0.47,0.92
0.05,-0.47,0.91
0.05,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.45,0.91
0.04,-0.45,0.91
0.05,-0.45,0.90
0.06,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.91
0.03,-0.46,0.91
0.04,-0.45,0.91
0.04,-0.45,0.90
0.04,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.92
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.03,-0.46,0.90
0.03,-0.46,0.90
0.03,-0.46,0.91
0.03,-0.46,0.92
0.04,-0.46,0.92
0.04,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.90
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.47,0.90
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.45,0.89
0.04,-0.46,0.90
0.04,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.90
0.03,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.90
0.05,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.06,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.90
0.02,-0.46,0.90
0.02,-0.46,0.91
0.03,-0.46,0.90
0.03,-0.46,0.90
0.03,-0.46,0.91
0.03,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.92
0.05,-0.46,0.90
0.05,-0.46,0.91
0.05,-0.46,0.90
0.05,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.90
0.03,-0.46,0.91
0.03,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.90
0.05,-0.46,0.92
0.05,-0.46,0.91
0.05,-0.46,0.91
0.05,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.92
0.04,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.90
0.04,-0.46,0.91
0.03,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.90
0.05,-0.46,0.90
0.03,-0.46,0.90
0.04,-0.46,0.90
0.03,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.92
0.05,-0.46,0.91
0.04,-0.46,0.90
0.05,-0.46,0.91
0.05,-0.46,0.92
0.04,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.90
0.02,-0.46,0.90
0.03,-0.46,0.90
0.03,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.92
0.04,-0.46,0.91
0.03,-0.46,0.89
0.04,-0.46,0.90
0.04,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.90
0.03,-0.46,0.91
0.03,-0.46,0.90
0.03,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.90
0.03,-0.46,0.90
0.03,-0.46,0.90
0.03,-0.46,0.91
0.04,-0.47,0.91
0.05,-0.47,0.91
0.05,-0.47,0.90
0.05,-0.47,0.92
0.05,-0.47,0.91
0.05,-0.46,0.91
0.05,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.91
0.03,-0.46,0.91
0.04,-0.46,0.92
0.03,-0.46,0.91
0.03,-0.46,0.90
0.03,-0.46,0.90
0.03,-0.46,0.92
0.03,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.90
0.03,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.90
0.03,-0.46,0.91
0.03,-0.46,0.90
0.03,-0.46,0.91
0.02,-0.46,0.90
0.04,-0.47,0.91
0.03,-0.47,0.91
0.04,-0.47,0.91
0.04,-0.47,0.90
0.05,-0.47,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.05,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.90
0.03,-0.46,0.89
0.02,-0.46,0.90
0.03,-0.46,0.90
0.03,-0.46,0.91
0.03,-0.46,0.90
0.03,-0.47,0.91
0.03,-0.47,0.92
0.04,-0.46,0.91
0.04,-0.46,0.90
0.04,-0.46,0.90
0.04,-0.46,0.91
0.04,-0.46,0.91
0.04,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.91
0.03,-0.46,0.90
0.04,-0.46,0.90
