AX,AY,AZ
1.47,0.35,-1.52
1.94,0.16,-1.73
2.15,0.04,-1.88
2.19,-0.09,-1.85
2.01,-0.22,-1.80
1.56,-0.16,-1.60
1.01,-0.12,-1.31
0.62,-0.18,-1.27
0.53,-0.21,-1.31
0.54,-0.22,-1.28
0.48,-0.21,-1.15
0.35,-0.19,-1.07
0.23,-0.14,-1.06
0.19,-0.12,-1.12
0.22,-0.11,-1.19
0.27,-0.12,-1.19
0.27,-0.16,-1.09
0.20,-0.20,-0.95
0.11,-0.22,-0.84
0.03,-0.24,-0.80
-0.02,-0.27,-0.79
0.00,-0.27,-0.80
0.06,-0.30,-0.79
0.11,-0.32,-0.77
0.16,-0.32,-0.77
0.18,-0.32,-0.81
0.19,-0.31,-0.86
0.19,-0.31,-0.86
0.18,-0.30,-0.85
0.22,-0.29,-0.87
0.24,-0.29,-0.88
0.23,-0.28,-0.90
0.21,-0.27,-0.90
0.22,-0.26,-0.91
0.25,-0.25,-0.93
0.24,-0.24,-0.94
0.22,-0.25,-0.96
0.22,-0.24,-0.95
0.21,-0.23,-0.94
0.20,-0.22,-0.93
0.21,-0.22,-0.92
0.22,-0.22,-0.93
0.21,-0.21,-0.94
0.23,-0.21,-0.98
0.27,-0.23,-0.97
0.27,-0.23,-0.97
0.24,-0.23,-0.95
0.23,-0.23,-0.95
0.25,-0.24,-0.95
0.25,-0.24,-0.94
0.22,-0.23,-0.93
0.21,-0.23,-0.95
0.20,-0.22,-0.96
0.21,-0.22,-0.97
0.22,-0.22,-0.96
0.22,-0.23,-0.95
0.20,-0.22,-0.94
0.19,-0.23,-0.92
0.20,-0.25,-0.91
0.22,-0.25,-0.89
0.20,-0.25,-0.90
0.18,-0.23,-0.90
0.17,-0.23,-0.90
0.17,-0.23,-0.91
0.18,-0.23,-0.91
0.19,-0.23,-0.92
0.21,-0.23,-0.91
0.22,-0.23,-0.91
0.21,-0.23,-0.90
0.20,-0.23,-0.89
0.18,-0.23,-0.89
0.18,-0.22,-0.89
0.17,-0.21,-0.91
0.16,-0.21,-0.92
0.16,-0.21,-0.90
0.15,-0.19,-0.90
0.19,-0.21,-0.92
0.19,-0.21,-0.91
0.18,-0.20,-0.89
0.16,-0.22,-0.85
0.13,-0.21,-0.84
0.12,-0.22,-0.79
0.10,-0.22,-0.77
0.08,-0.20,-0.77
0.11,-0.15,-0.83
0.23,-0.10,-0.95
0.40,-0.04,-1.12
0.61,0.01,-1.28
0.84,0.03,-1.43
1.05,0.05,-1.50
1.17,0.06,-1.50
1.25,0.06,-1.50
1.33,0.07,-1.51
1.39,0.09,-1.55
1.42,0.12,-1.61
1.30,0.12,-1.49
1.07,0.12,-1.31
0.87,0.10,-1.28
0.73,0.06,-1.24
0.58,0.04,-1.16
0.40,-0.02,-0.86
0.16,-0.17,-0.70
-0.11,-0.11,-0.63
-0.22,-0.29,-0.36
-0.42,-0.24,-0.56
-0.66,-0.22,-0.33
-0.95,-0.15,-0.12
-1.30,-0.13,-0.04
-1.71,-0.07,-0.07
-2.13,-0.03,-0.12
-2.47,-0.02,-0.18
-2.66,0.03,-0.12
-2.62,0.09,-0.05
-2.31,0.17,0.13
-1.81,0.13,0.20
-1.37,0.13,0.08
-1.09,0.24,-0.08
-0.83,0.38,-0.23
-0.42,0.58,-0.51
0.26,0.76,-0.93
1.13,0.91,-1.43
2.18,0.95,-2.00
3.02,0.85,-2.54
3.62,0.58,-2.80
3.80,0.21,-2.75
3.29,0.24,-2.18
2.26,0.31,-1.67
1.58,0.33,-1.75
1.47,0.25,-1.98
1.55,0.15,-1.88
1.51,0.10,-1.45
1.29,0.06,-1.14
1.09,0.09,-1.10
0.81,0.05,-1.16
0.56,0.08,-1.01
0.32,0.17,-0.90
0.16,0.04,-0.54
-0.05,-0.02,-0.61
-0.32,-0.05,-0.41
-0.62,-0.04,-0.27
-0.93,-0.03,-0.22
-1.26,-0.03,-0.23
-1.57,-0.02,-0.20
-1.94,-0.01,-0.20
-2.33,-0.00,-0.25
-2.63,0.04,-0.23
-2.72,0.08,-0.13
-2.53,0.10,0.00
-2.03,0.08,0.14
-1.45,0.00,0.12
-1.11,-0.00,0.05
-0.98,0.05,-0.11
-0.86,0.18,-0.34
-0.54,0.41,-0.60
0.10,0.65,-0.91
0.98,0.91,-1.45
2.06,1.01,-2.07
2.99,1.05,-2.59
3.75,0.78,-3.25
3.99,0.41,-3.14
3.59,0.28,-2.55
2.59,0.34,-1.84
1.63,0.42,-1.49
1.13,0.35,-1.63
1.04,0.23,-1.74
1.07,0.11,-1.62
0.98,0.04,-1.25
0.75,0.03,-0.98
0.44,0.00,-0.86
0.23,0.01,-0.89
0.09,-0.05,-0.77
-0.03,-0.14,-0.72
-0.21,-0.17,-0.49
-0.47,-0.18,-0.32
-0.82,-0.17,-0.22
-1.23,-0.14,-0.15
-1.68,-0.13,-0.11
-2.17,-0.05,-0.15
-2.56,0.01,-0.22
-2.72,0.07,-0.19
-2.54,0.07,-0.09
-1.99,0.01,0.12
-1.29,-0.02,0.10
-0.83,-0.12,0.09
-0.72,-0.11,0.02
-0.72,0.03,-0.20
-0.51,0.19,-0.45
-0.06,0.34,-0.76
0.55,0.49,-1.10
1.21,0.56,-1.52
1.81,0.54,-1.80
2.21,0.55,-2.09
2.51,0.60,-2.28
2.77,0.52,-2.48
2.88,0.54,-2.32
2.76,0.51,-2.19
2.51,0.41,-2.06
2.11,0.43,-1.99
1.60,0.44,-1.82
1.20,0.40,-1.55
0.96,0.36,-1.37
0.91,0.33,-1.31
1.04,0.28,-1.30
1.08,0.30,-1.31
0.89,0.36,-1.07
0.64,0.34,-0.94
0.31,0.27,-0.56
-0.10,0.19,-0.37
-0.54,0.14,-0.22
-0.91,0.16,-0.10
-1.24,0.15,-0.10
-1.53,0.14,-0.16
-1.86,0.15,-0.17
-2.22,0.17,-0.14
-2.59,0.17,-0.13
-2.87,0.17,-0.15
-2.93,0.21,-0.06
-2.69,0.22,0.08
-2.16,0.16,0.20
-1.59,0.10,0.14
-1.26,0.10,0.03
-1.05,0.23,-0.16
-0.71,0.36,-0.55
-0.02,0.49,-0.97
0.81,0.58,-1.37
1.75,0.52,-1.74
2.46,0.33,-1.91
2.92,0.05,-2.35
2.94,-0.27,-2.24
2.34,-0.29,-1.95
1.32,-0.19,-1.54
0.67,-0.17,-1.45
0.47,-0.25,-1.46
0.52,-0.26,-1.27
0.62,-0.30,-1.20
0.66,-0.31,-1.16
0.51,-0.26,-1.18
0.28,-0.19,-1.18
0.12,-0.17,-1.10
0.05,-0.16,-1.02
0.03,-0.18,-0.95
0.01,-0.22,-0.89
-0.04,-0.25,-0.86
-0.11,-0.26,-0.84
-0.15,-0.29,-0.77
-0.16,-0.32,-0.72
-0.15,-0.34,-0.69
-0.12,-0.36,-0.69
-0.06,-0.38,-0.67
-0.03,-0.39,-0.70
-0.02,-0.39,-0.74
0.03,-0.38,-0.79
0.13,-0.39,-0.81
0.20,-0.39,-0.84
0.21,-0.37,-0.88
0.23,-0.36,-0.88
0.22,-0.35,-0.91
0.20,-0.34,-0.94
0.19,-0.33,-0.95
0.20,-0.32,-0.93
0.20,-0.32,-0.91
0.16,-0.31,-0.92
0.13,-0.30,-0.95
0.14,-0.30,-0.95
0.13,-0.29,-0.94
0.13,-0.27,-0.95
0.13,-0.27,-0.96
0.16,-0.27,-0.96
0.18,-0.27,-0.97
0.19,-0.28,-0.96
0.20,-0.28,-0.95
0.21,-0.29,-0.95
0.22,-0.30,-0.92
0.17,-0.30,-0.91
0.13,-0.30,-0.92
0.15,-0.29,-0.93
0.18,-0.30,-0.94
0.20,-0.30,-0.95
0.19,-0.30,-0.96
0.19,-0.29,-0.96
0.21,-0.29,-0.96
0.21,-0.30,-0.96
0.18,-0.31,-0.93
0.14,-0.33,-0.87
0.09,-0.31,-0.87
0.07,-0.31,-0.89
0.10,-0.31,-0.88
0.11,-0.31,-0.88
0.10,-0.30,-0.91
0.10,-0.29,-0.92
0.11,-0.29,-0.91
0.12,-0.29,-0.89
0.15,-0.30,-0.89
0.15,-0.28,-0.90
0.14,-0.29,-0.90
0.12,-0.28,-0.89
0.10,-0.28,-0.87
0.11,-0.28,-0.88
0.14,-0.25,-0.90
0.16,-0.26,-0.91
0.16,-0.25,-0.88
0.14,-0.25,-0.85
0.13,-0.24,-0.81
0.15,-0.22,-0.82
0.25,-0.16,-0.93
0.53,-0.09,-1.20
0.96,0.02,-1.56
1.50,0.04,-1.79
1.93,0.07,-1.93
2.06,0.06,-1.86
1.90,0.07,-1.67
1.46,0.12,-1.50
1.06,0.14,-1.42
0.93,0.07,-1.33
0.78,0.07,-1.32
0.70,0.02,-0.99
0.53,0.05,-0.85
0.51,-0.15,-0.68
0.22,-0.02,-0.82
-0.15,-0.02,-0.45
-0.57,-0.01,-0.15
-1.00,0.04,-0.06
-1.44,0.07,-0.10
-1.85,0.13,-0.22
-2.16,0.16,-0.24
-2.40,0.19,-0.23
-2.64,0.21,-0.14
-2.82,0.24,-0.13
-2.85,0.29,-0.06
-2.65,0.30,0.03
-2.20,0.28,0.11
-1.65,0.21,0.11
-1.34,0.23,-0.07
-1.14,0.34,-0.26
-0.84,0.47,-0.68
-0.22,0.66,-1.00
0.58,0.93,-1.36
1.61,1.03,-1.88
2.56,1.10,-2.16
3.44,0.90,-2.87
3.95,0.57,-3.41
3.84,0.22,-3.23
3.15,0.13,-2.48
2.04,0.24,-1.84
1.31,0.19,-1.58
1.06,0.17,-1.67
1.02,0.12,-1.59
1.15,-0.06,-1.41
1.03,-0.01,-1.36
0.66,0.02,-0.93
0.26,0.01,-0.72
0.04,-0.19,-0.57
-0.25,-0.02,-0.92
-0.43,-0.05,-0.65
-0.63,-0.06,-0.41
-0.86,-0.03,-0.24
-1.15,-0.03,-0.23
-1.50,0.01,-0.20
-1.86,0.04,-0.15
-2.24,0.05,-0.17
-2.57,0.10,-0.14
-2.77,0.16,-0.15
-2.74,0.17,-0.05
-2.44,0.18,0.03
-1.87,0.13,0.07
-1.34,0.13,0.07
-1.01,0.25,-0.10
-0.66,0.43,-0.44
-0.08,0.70,-0.88
0.69,0.84,-1.31
1.54,0.95,-1.80
2.29,1.01,-2.26
3.02,1.05,-3.04
3.54,0.82,-3.61
3.63,0.47,-3.52
3.26,0.30,-2.77
2.32,0.28,-1.93
1.32,0.34,-1.45
0.68,0.30,-1.27
0.35,0.15,-1.41
0.35,0.08,-1.46
0.44,-0.01,-1.32
0.42,-0.01,-0.97
0.35,-0.14,-0.75
0.13,-0.03,-0.85
-0.08,-0.08,-0.65
-0.33,-0.10,-0.50
-0.60,-0.13,-0.38
-0.92,-0.13,-0.35
-1.26,-0.08,-0.31
-1.59,-0.06,-0.27
-1.91,-0.02,-0.24
-2.19,0.01,-0.25
-2.39,0.04,-0.24
-2.42,0.03,-0.19
-2.27,0.04,-0.10
-1.91,0.03,-0.01
-1.42,-0.01,0.01
-1.04,-0.04,-0.08
-0.84,-0.07,-0.22
-0.68,0.04,-0.43
-0.34,0.16,-0.71
0.21,0.30,-0.97
0.79,0.30,-1.17
1.27,0.32,-1.23
1.58,0.17,-1.39
1.76,0.25,-1.80
1.91,0.32,-2.13
2.07,0.39,-2.48
2.27,0.37,-2.66
2.38,0.26,-2.65
2.27,0.22,-2.09
1.89,0.16,-1.76
1.46,0.15,-1.62
1.07,0.19,-1.57
0.80,0.20,-1.60
0.69,0.21,-1.52
0.67,0.19,-1.38
0.68,0.08,-1.18
0.44,0.10,-1.13
0.19,0.04,-0.77
-0.14,0.14,-0.72
-0.35,-0.01,-0.33
-0.58,-0.08,-0.67
-0.76,-0.04,-0.56
-0.96,-0.13,-0.38
-1.18,-0.13,-0.33
-1.40,-0.10,-0.33
-1.62,-0.10,-0.34
-1.81,-0.10,-0.25
-1.95,-0.09,-0.23
-2.00,-0.12,-0.18
-1.96,-0.09,-0.13
-1.82,-0.11,-0.07
-1.59,-0.09,-0.06
-1.33,-0.12,-0.05
-1.15,-0.13,-0.07
-1.10,-0.11,-0.11
-1.11,-0.01,-0.13
-1.04,0.20,-0.18
-0.72,0.50,-0.42
-0.08,0.67,-0.94
0.68,0.86,-1.44
1.49,0.86,-1.89
2.10,0.91,-2.51
2.64,0.70,-2.73
2.93,0.06,-2.93
2.74,-0.06,-2.16
1.92,-0.15,-1.28
0.97,-0.09,-0.93
0.35,-0.05,-1.08
0.07,-0.07,-1.35
0.02,-0.09,-1.47
0.11,-0.14,-1.35
0.26,-0.18,-1.16
0.32,-0.19,-1.05
0.25,-0.17,-1.05
0.12,-0.14,-1.10
0.02,-0.13,-1.11
-0.01,-0.16,-1.03
-0.02,-0.19,-0.93
-0.05,-0.23,-0.86
-0.09,-0.26,-0.85
-0.13,-0.28,-0.84
-0.16,-0.30,-0.81
-0.16,-0.32,-0.77
-0.15,-0.33,-0.75
-0.12,-0.33,-0.74
-0.08,-0.32,-0.76
-0.03,-0.31,-0.84
0.03,-0.28,-0.90
0.10,-0.27,-0.97
0.15,-0.28,-0.96
0.17,-0.26,-0.96
0.17,-0.29,-0.95
0.13,-0.28,-0.90
0.09,-0.31,-0.90
0.07,-0.28,-0.93
0.06,-0.28,-0.92
0.05,-0.27,-0.91
0.06,-0.26,-0.92
0.08,-0.24,-0.95
0.11,-0.23,-1.00
0.13,-0.23,-1.01
0.14,-0.24,-1.01
0.13,-0.24,-0.98
0.12,-0.25,-0.97
0.11,-0.26,-0.95
0.10,-0.27,-0.93
0.09,-0.27,-0.94
0.09,-0.27,-0.94
0.09,-0.26,-0.96
0.11,-0.26,-0.98
0.12,-0.26,-0.97
0.11,-0.26,-0.95
0.10,-0.26,-0.94
0.09,-0.28,-0.92
0.07,-0.29,-0.91
0.04,-0.29,-0.89
0.04,-0.30,-0.87
0.04,-0.29,-0.88
0.04,-0.30,-0.88
0.03,-0.28,-0.90
0.04,-0.27,-0.93
0.03,-0.26,-0.94
0.03,-0.25,-0.95
0.04,-0.24,-0.97
0.07,-0.25,-0.96
0.10,-0.26,-0.95
0.11,-0.26,-0.95
0.11,-0.26,-0.93
0.09,-0.26,-0.92
0.08,-0.25,-0.94
0.08,-0.26,-0.95
0.09,-0.26,-0.97
0.10,-0.26,-0.97
0.10,-0.26,-0.97
0.09,-0.25,-0.97
0.07,-0.25,-0.97
0.05,-0.26,-0.98
0.05,-0.27,-0.97
0.04,-0.27,-0.97
0.04,-0.27,-0.96
0.04,-0.28,-0.96
0.04,-0.28,-0.95
0.04,-0.27,-0.97
0.07,-0.27,-0.99
0.09,-0.28,-0.98
0.07,-0.28,-0.96
0.05,-0.28,-0.94
0.04,-0.29,-0.93
0.04,-0.29,-0.92
0.05,-0.29,-0.92
0.06,-0.29,-0.90
0.06,-0.30,-0.90
0.06,-0.29,-0.90
0.07,-0.29,-0.89
0.06,-0.29,-0.89
0.04,-0.29,-0.90
0.01,-0.29,-0.90
-0.01,-0.28,-0.90
-0.02,-0.29,-0.89
-0.01,-0.28,-0.90
0.00,-0.29,-0.90
0.02,-0.28,-0.90
0.03,-0.28,-0.91
0.03,-0.28,-0.91
0.03,-0.28,-0.90
0.03,-0.27,-0.92
0.05,-0.28,-0.93
0.07,-0.28,-0.93
0.08,-0.28,-0.93
0.08,-0.28,-0.92
0.08,-0.28,-0.93
0.08,-0.27,-0.94
