timestamp,AX,AY,AZ
12210,0.39,0.01,-1.04
12228,0.52,0.03,-1.12
12247,0.67,0.03,-1.16
12265,0.79,0.04,-1.18
12284,0.92,0.05,-1.19
12302,1.06,0.03,-1.23
12321,1.09,0.05,-1.25
12339,1.06,0.05,-1.23
12358,1.02,0.05,-1.25
12376,1.01,0.04,-1.20
12395,0.95,0.01,-1.07
12413,0.82,-0.02,-1.02
12432,0.64,-0.05,-1.02
12450,0.44,-0.05,-0.99
12469,0.30,-0.05,-0.98
12487,0.21,-0.05,-1.01
12506,0.10,-0.06,-0.92
12524,-0.15,-0.05,-0.88
12543,-0.48,-0.06,-0.80
12561,-0.86,-0.09,-0.70
12580,-1.23,-0.11,-0.67
12598,-1.49,-0.13,-0.66
12617,-1.63,-0.16,-0.63
12635,-1.66,-0.19,-0.64
12654,-1.67,-0.21,-0.60
12672,-1.72,-0.22,-0.52
12691,-1.77,-0.19,-0.43
12709,-1.73,-0.17,-0.35
12728,-1.57,-0.14,-0.32
12746,-1.35,-0.09,-0.31
12765,-1.16,-0.05,-0.26
12783,-0.96,0.01,-0.29
12802,-0.65,0.08,-0.48
12820,-0.29,0.14,-0.67
12839,0.10,0.19,-0.80
12857,0.55,0.23,-0.95
12876,1.09,0.26,-1.12
12894,1.70,0.24,-1.25
12913,2.20,0.22,-1.38
12931,2.50,0.13,-1.50
12950,2.58,0.11,-1.60
12968,2.61,0.10,-1.54
12987,2.55,0.11,-1.48
13005,2.39,0.10,-1.43
13024,2.16,0.08,-1.34
13042,1.93,0.10,-1.19
13061,1.70,0.09,-1.04
13079,1.38,0.10,-0.97
13098,1.06,0.09,-0.89
13116,0.67,0.10,-0.82
13135,0.28,0.10,-0.89
13153,-0.11,0.10,-1.01
13172,-0.52,0.07,-1.02
13190,-0.96,0.07,-0.96
13209,-1.41,0.03,-0.86
13227,-1.86,0.01,-0.80
13246,-2.21,-0.02,-0.80
13264,-2.31,-0.06,-0.80
13283,-2.16,-0.11,-0.73
13301,-1.83,-0.17,-0.63
13320,-1.53,-0.20,-0.54
13338,-1.35,-0.19,-0.47
13357,-1.15,-0.18,-0.44
13375,-0.96,-0.16,-0.42
13394,-0.80,-0.11,-0.43
13412,-0.52,-0.05,-0.54
13431,-0.06,-0.01,-0.73
13449,0.47,0.02,-0.87
13468,0.91,0.02,-0.98
13486,1.25,0.02,-1.10
13505,1.55,0.01,-1.19
13523,1.80,-0.01,-1.26
13542,1.96,0.00,-1.30
13560,2.00,-0.09,-1.31
13579,1.92,-0.09,-1.29
13597,1.87,-0.09,-1.19
13616,1.82,-0.11,-1.07
13634,1.58,-0.08,-1.06
13653,1.29,-0.03,-1.04
13671,1.15,-0.02,-1.01
13690,1.04,-0.02,-0.93
13708,0.82,0.01,-0.89
13727,0.62,-0.00,-0.91
13745,0.43,-0.02,-0.96
13764,0.19,-0.04,-0.96
13782,-0.08,-0.06,-0.97
13801,-0.31,-0.09,-0.97
13819,-0.51,-0.14,-0.93
13838,-0.77,-0.18,-0.86
13856,-1.00,-0.19,-0.82
13875,-1.13,-0.20,-0.82
13893,-1.24,-0.20,-0.83
13912,-1.40,-0.20,-0.82
13930,-1.61,-0.20,-0.75
13949,-1.84,-0.17,-0.60
13967,-2.04,-0.16,-0.49
13986,-2.01,-0.10,-0.43
14004,-1.68,-0.08,-0.43
14023,-1.28,-0.06,-0.47
14041,-0.99,-0.01,-0.48
14060,-0.75,0.03,-0.46
14078,-0.49,0.08,-0.50
14097,-0.14,0.12,-0.62
14115,0.26,0.14,-0.81
14134,0.73,0.09,-1.03
14152,1.10,0.10,-1.11
14171,1.33,0.05,-1.18
14189,1.41,-0.03,-1.16
14208,1.35,-0.04,-1.15
14226,1.36,-0.05,-1.19
14245,1.43,-0.08,-1.24
14263,1.46,-0.10,-1.23
14282,1.34,-0.10,-1.23
14300,1.14,-0.09,-1.19
14319,0.96,-0.06,-1.17
14337,0.84,-0.07,-1.12
14356,0.72,-0.06,-1.08
14374,0.58,-0.06,-1.05
14393,0.45,-0.05,-1.05
14411,0.32,-0.05,-1.05
14430,0.20,-0.06,-1.05
14448,0.10,-0.07,-1.04
14467,0.00,-0.07,-1.02
14485,-0.05,-0.09,-0.99
14504,-0.07,-0.12,-0.96
14522,-0.06,-0.14,-0.96
14541,-0.03,-0.17,-0.91
14559,-0.00,-0.19,-0.88
14578,0.02,-0.20,-0.88
14596,0.05,-0.21,-0.87
14615,0.09,-0.22,-0.87
14633,0.10,-0.21,-0.89
14652,0.12,-0.20,-0.91
14670,0.13,-0.20,-0.91
14689,0.14,-0.19,-0.90
14707,0.18,-0.20,-0.91
14726,0.21,-0.19,-0.91
14744,0.18,-0.18,-0.90
14763,0.17,-0.18,-0.88
14781,0.19,-0.18,-0.89
14800,0.23,-0.17,-0.93
14818,0.24,-0.16,-0.94
14837,0.24,-0.15,-0.95
14855,0.24,-0.14,-0.96
14874,0.24,-0.14,-0.96
14892,0.24,-0.13,-0.97
14911,0.21,-0.13,-0.95
14929,0.20,-0.13,-0.93
14948,0.24,-0.15,-0.91
14966,0.25,-0.15,-0.91
14985,0.20,-0.15,-0.95
15003,0.20,-0.14,-0.97
