AX,AY,AZ
-0.41,1.22,-0.13
-0.07,1.21,0.03
0.11,1.25,-0.05
0.21,1.32,-0.38
0.40,1.36,-0.77
0.71,1.38,-1.07
1.05,1.39,-1.27
1.38,1.38,-1.49
1.66,1.36,-1.69
1.84,1.25,-1.97
2.05,0.84,-2.25
2.01,0.91,-2.28
1.90,0.78,-2.25
1.70,0.63,-2.00
1.32,0.55,-1.66
0.99,0.48,-1.45
0.76,0.39,-1.24
0.55,0.28,-1.01
0.33,0.23,-0.88
0.20,0.18,-0.86
0.18,0.12,-0.95
0.18,0.11,-1.04
0.11,0.11,-1.03
0.02,0.12,-0.92
-0.03,0.13,-0.89
0.02,0.12,-1.01
0.09,0.10,-1.16
0.11,0.05,-1.18
0.03,0.05,-1.15
-0.02,0.04,-1.13
-0.02,0.01,-1.12
-0.03,0.01,-1.11
0.00,0.00,-1.09
0.05,-0.00,-1.02
0.06,-0.01,-1.01
0.01,0.00,-1.00
-0.05,0.01,-0.99
-0.07,0.01,-1.01
-0.05,-0.01,-1.00
-0.07,-0.00,-0.99
-0.10,0.00,-0.99
-0.10,-0.00,-0.96
-0.07,-0.01,-0.93
-0.01,-0.01,-0.90
0.04,-0.01,-0.93
0.06,-0.02,-0.95
0.00,-0.02,-0.95
-0.06,-0.01,-0.95
-0.06,-0.02,-1.00
-0.05,-0.02,-1.04
-0.05,-0.02,-1.05
-0.03,-0.02,-1.02
-0.01,-0.02,-1.00
-0.00,-0.02,-1.02
-0.03,-0.02,-1.02
-0.07,-0.02,-0.99
-0.10,-0.03,-0.97
-0.11,-0.04,-0.97
-0.12,-0.05,-0.97
-0.13,-0.06,-0.95
-0.12,-0.06,-0.91
-0.07,-0.06,-0.89
-0.04,-0.06,-0.88
-0.05,-0.05,-0.89
-0.09,-0.04,-0.92
-0.11,-0.04,-0.94
-0.11,-0.04,-0.94
-0.11,-0.05,-0.91
-0.12,-0.05,-0.90
-0.11,-0.04,-0.92
-0.09,-0.04,-0.94
-0.08,-0.04,-0.92
-0.07,-0.02,-0.92
-0.07,-0.01,-0.95
-0.07,-0.01,-0.99
-0.09,-0.01,-0.98
-0.11,-0.01,-0.97
-0.12,-0.01,-0.99
-0.11,-0.01,-1.03
-0.10,-0.02,-1.03
-0.12,-0.02,-1.01
-0.13,-0.01,-1.00
-0.12,-0.01,-0.99
-0.11,-0.00,-1.00
-0.11,-0.00,-0.99
-0.11,0.00,-0.98
-0.09,-0.01,-0.97
-0.09,-0.01,-0.98
-0.10,-0.02,-0.97
-0.11,-0.01,-0.95
-0.08,-0.01,-0.97
-0.06,-0.00,-1.00
-0.05,0.00,-1.03
-0.07,0.01,-1.01
-0.09,0.01,-0.98
-0.07,0.01,-1.00
-0.03,0.00,-1.00
-0.03,-0.00,-1.01
-0.05,-0.00,-1.01
-0.06,-0.00,-1.01
-0.07,-0.01,-1.01
-0.07,-0.01,-0.99
-0.07,-0.00,-0.99
-0.06,-0.00,-0.97
-0.05,-0.01,-0.94
-0.06,-0.01,-0.94
-0.08,-0.00,-0.97
-0.09,0.00,-1.02
-0.08,-0.00,-1.02
-0.07,-0.00,-0.98
-0.06,-0.01,-0.94
-0.05,-0.01,-0.94
-0.04,-0.01,-0.98
-0.04,-0.00,-0.99
-0.06,-0.00,-0.97
-0.06,-0.00,-0.95
-0.05,-0.00,-0.97
-0.03,-0.01,-1.01
-0.04,-0.01,-1.01
-0.06,-0.00,-0.99
-0.07,-0.00,-0.97
-0.08,-0.00,-0.97
-0.07,-0.00,-0.98
-0.06,-0.00,-0.98
-0.05,-0.01,-0.94
-0.08,-0.01,-0.91
-0.10,-0.01,-0.94
-0.08,-0.01,-0.99
-0.04,-0.01,-1.01
-0.03,-0.01,-0.99
-0.04,-0.01,-0.98
-0.05,-0.01,-1.00
-0.06,-0.01,-1.02
-0.07,-0.00,-1.01
-0.06,-0.01,-0.97
-0.08,-0.02,-0.93
-0.09,-0.01,-0.94
-0.08,-0.02,-0.95
-0.07,-0.02,-0.97
-0.05,-0.03,-0.97
-0.04,-0.03,-0.98
-0.04,-0.02,-0.97
-0.04,-0.02,-0.97
-0.04,-0.02,-0.97
-0.05,-0.01,-0.97
-0.06,-0.02,-0.94
-0.07,-0.01,-0.93
-0.09,-0.01,-0.95
-0.09,-0.01,-0.97
-0.08,-0.01,-0.98
-0.07,-0.01,-0.98
-0.07,-0.01,-0.96
-0.06,-0.00,-0.96
-0.05,0.00,-0.99
-0.04,0.00,-1.03
-0.04,0.00,-1.03
-0.07,0.00,-1.00
-0.09,0.00,-0.98
-0.08,0.00,-0.99
-0.04,-0.00,-1.01
-0.00,-0.00,-1.02
-0.01,-0.01,-0.99
-0.05,-0.00,-0.96
-0.07,-0.00,-0.95
-0.06,0.00,-0.97
-0.04,-0.00,-0.98
-0.02,-0.01,-0.97
-0.02,-0.01,-0.97
-0.04,-0.01,-0.98
-0.05,-0.00,-1.00
-0.04,-0.00,-1.00
-0.03,-0.01,-0.97
-0.05,-0.00,-0.96
-0.05,-0.01,-0.99
-0.04,-0.01,-1.02
-0.03,-0.01,-1.00
-0.05,-0.01,-0.97
-0.07,-0.01,-0.97
-0.06,-0.01,-0.98
-0.05,-0.02,-0.97
-0.05,-0.02,-0.96
-0.06,-0.02,-0.97
-0.07,-0.02,-0.98
-0.07,-0.02,-0.96
-0.09,-0.02,-0.96
-0.07,-0.02,-0.99
-0.04,-0.03,-1.00
-0.03,-0.03,-0.97
-0.05,-0.03,-0.97
-0.08,-0.03,-0.96
-0.10,-0.02,-0.96
-0.10,-0.02,-0.98
-0.08,-0.03,-0.96
-0.08,-0.03,-0.95
-0.09,-0.02,-0.97
-0.08,-0.02,-1.00
-0.08,-0.02,-1.01
-0.09,-0.03,-0.98
-0.10,-0.03,-0.94
-0.10,-0.03,-0.94
-0.08,-0.03,-0.97
-0.06,-0.03,-0.99
-0.04,-0.04,-0.97
-0.06,-0.03,-0.94
-0.08,-0.03,-0.94
-0.08,-0.03,-0.97
-0.07,-0.02,-1.00
-0.05,-0.03,-1.00
-0.05,-0.03,-0.98
-0.07,-0.03,-0.95
-0.07,-0.03,-0.93
-0.05,-0.03,-0.95
-0.03,-0.03,-0.99
-0.02,-0.03,-1.01
-0.03,-0.03,-0.98
-0.05,-0.03,-0.94
-0.08,-0.03,-0.94
-0.07,-0.03,-1.00
-0.04,-0.03,-1.01
-0.03,-0.04,-0.96
-0.04,-0.03,-0.93
-0.05,-0.03,-0.93
-0.06,-0.03,-0.98
-0.08,-0.02,-1.02
-0.08,-0.03,-1.01
-0.06,-0.03,-0.97
-0.05,-0.03,-0.97
-0.05,-0.02,-0.97
-0.06,-0.02,-0.96
-0.08,-0.02,-0.96
-0.07,-0.02,-0.97
-0.06,-0.02,-0.97
-0.05,-0.02,-0.98
-0.03,-0.02,-1.00
-0.02,-0.03,-1.01
-0.03,-0.02,-1.01
-0.03,-0.03,-0.99
-0.04,-0.03,-0.96
-0.05,-0.03,-0.94
-0.05,-0.03,-0.94
-0.06,-0.03,-0.92
-0.07,-0.03,-0.92
-0.07,-0.02,-0.96
-0.04,-0.02,-1.01
-0.03,-0.03,-1.01
-0.05,-0.02,-0.99
-0.05,-0.02,-0.98
-0.04,-0.02,-0.98
-0.05,-0.02,-0.99
-0.06,-0.02,-0.97
-0.07,-0.02,-0.95
-0.07,-0.02,-0.95
-0.06,-0.02,-0.99
-0.06,-0.02,-1.02
-0.05,-0.01,-1.02
-0.05,-0.02,-1.00
-0.04,-0.02,-0.98
-0.03,-0.02,-0.97
-0.03,-0.03,-0.97
-0.03,-0.03,-0.97
-0.03,-0.03,-0.96
-0.04,-0.03,-0.94
-0.04,-0.04,-0.94
-0.05,-0.04,-0.95
-0.07,-0.03,-0.97
-0.06,-0.03,-0.99
-0.04,-0.04,-0.98
-0.04,-0.04,-0.95
-0.05,-0.04,-0.95
-0.07,-0.03,-0.97
-0.07,-0.04,-0.96
-0.08,-0.03,-0.93
-0.09,-0.03,-0.93
-0.10,-0.02,-0.96
-0.10,-0.02,-0.99
-0.09,-0.02,-1.00
-0.07,-0.02,-0.99
-0.06,-0.01,-0.97
-0.06,-0.01,-0.98
-0.05,-0.00,-1.02
-0.04,-0.00,-1.03
-0.04,-0.01,-1.01
-0.03,-0.01,-0.98
-0.01,-0.01,-0.98
0.01,-0.02,-0.99
-0.00,-0.02,-0.97
-0.03,-0.02,-0.94
-0.03,-0.02,-0.94
-0.00,-0.02,-0.98
0.01,-0.02,-1.00
-0.01,-0.02,-0.98
-0.02,-0.02,-0.96
-0.04,-0.02,-0.96
-0.06,-0.01,-0.97
